gene_id,gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,contrast
ENSG00000271869.2,DCTN6-DT,1.4935340198683,-1.03963761840146,1.77447706491041,0.157942968336085,0.484947941893639,-4.39725396818515,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271874.1,RAI14-DT,2.06337606152541,-2.81482074077496,1.35156180530557,0.25461467940046,0.573359953542659,-4.60980895968492,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271882.1,ENSG00000271882,0.157242043633006,-0.773705435111446,0.220118871116486,0.837598896970035,0.930602997929762,-5.6944243818711,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271888.1,JARID2-DT,-0.230877236771197,-2.4726633369879,-0.192964217811094,0.857298195370555,0.940070182326288,-5.43961358069892,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271913.9,TAGAP-AS1,0.64313889828429,-0.272975771065897,0.857159766439757,0.444262885094099,0.711393627529962,-5.39057140158466,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271918.2,ENSG00000271918,0.953571339759844,-0.466169196326273,1.20752795083247,0.299998015557915,0.610632296448654,-5.03226766819231,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271926.1,ENSG00000271926,-0.288261975500433,-1.51970159608867,-0.356522687063323,0.74119990750748,0.882485900700423,-5.54777201416143,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271936.1,ENSG00000271936,1.26516642134795,0.190826228097586,1.28401258050226,0.27498520000843,0.589936139598065,-5.02375125764653,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271943.4,TPM4P2,-0.910386862524807,0.850356468577083,-1.62972555887038,0.185715732429458,0.516890432298636,-4.84023797027079,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271966.1,ARFGEF1-DT,1.30182456391611,-0.953537780638148,1.61450986552939,0.188926287393892,0.519854796064865,-4.56330349685062,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271971.1,ENSG00000271971,1.78428038152638,-1.36398193586804,1.93597669514671,0.132194363484227,0.455061686540809,-4.21987054934836,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271976.1,ENSG00000271976,0.164692352321321,2.17819644686611,0.335608694173906,0.755659685061393,0.890720625685943,-6.10817823345924,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271978.2,ENSG00000271978,1.94763989249412,-0.177388081815912,2.57416037966687,0.0679369973997531,0.369164640924308,-3.71416313965286,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272008.1,ENSG00000272008,0.714245660780014,-2.10615144580426,0.697506134518827,0.527575258649454,0.76050471246827,-5.22371436058379,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272009.1,ENSG00000272009,-0.274681641618386,-2.4726633369879,-0.275001439515867,0.798252126868807,0.912029158442535,-5.41984151402603,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272010.1,ENSG00000272010,-0.0191047608137953,-2.255304438128,-0.0185196843843702,0.986197072672375,0.994377651876273,-5.47596512244519,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272030.1,ENSG00000272030,1.00415097160091,-0.978432717171566,1.26453847119113,0.281152827238601,0.594382690535075,-4.90694502503987,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272031.3,ANKRD34A,-2.53263158388789,1.81172012050422,-4.75895305288222,0.0112969049732585,0.284202913302751,-2.14379646416394,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000272033.1,ENSG00000272033,-2.64246526371424,-3.50495051673876,-1.58334491514075,0.195687704943209,0.523068230039548,-4.4767719739925,vsmc_C224Y_cluster_CAD_vs_ISO
